1,대한항공우                              ,40350,15350,3,0,0.00,1,9300,29.95,3,60.97,8194,0,5127,7020,15350,15250,652,5,20190413
2,한진칼                                  ,44100,29950,5,350,-1.16,1,10150,29.90,1,74.31,259134,0,20353,75133,30000,29950,1135,2441,20190413
3,한진칼우                                ,61200,37550,5,1050,-2.72,1,14050,29.80,5,42.29,19190,0,811,3898,37800,37550,42,317,20190413
0,금호산업우                              ,37750,51000,2,2050,4.19,1,8700,29.95,2,602.74,17564,0,1934,1023,51000,50700,88,97,20190414
1,대한항공우                              ,40350,15350,3,0,0.00,1,9300,29.95,3,60.97,8194,0,5127,7020,15350,15250,652,5,20190414
2,한진칼                                  ,44100,29950,5,350,-1.16,1,10150,29.90,1,74.31,259134,0,20353,75133,30000,29950,1135,2441,20190414
3,한진칼우                                ,61200,37550,5,1050,-2.72,1,14050,29.80,5,42.29,19190,0,811,3898,37800,37550,42,317,20190414
0,금호산업우                              ,37750,51000,2,2050,4.19,1,8700,29.95,2,602.74,17564,0,1934,1023,51000,50700,88,97,20190415
1,대한항공우                              ,40350,15350,3,0,0.00,1,9300,29.95,3,60.97,8194,0,5127,7020,15350,15250,652,5,20190415
2,한진칼                                  ,44100,29950,5,350,-1.16,1,10150,29.90,1,74.31,259134,0,20353,75133,30000,29950,1135,2441,20190415
3,한진칼우                                ,61200,37550,5,1050,-2.72,1,14050,29.80,5,42.29,19190,0,811,3898,37800,37550,42,317,20190415
0,한화우                                  ,28300,27400,2,450,1.67,1,6500,29.82,1,50.42,8628,0,1247,2030,27400,27200,40,20,20190416
1,SK네트웍스우                            ,70900,90500,2,1300,1.46,1,16300,29.85,1,166.58,3273,0,415,362,90600,90500,35,11,20190416
2,금호산업                                ,15100,12900,2,800,6.61,1,3450,29.61,1,321.52,260832,0,30249,29167,12900,12850,1256,4231,20190416
3,금호산업우                              ,49050,51000,2,2050,4.19,1,11300,29.93,3,602.74,17564,0,1934,1023,51000,50700,88,97,20190416
